y_true,y_pred,residual,std_residual,leverage
1.5,1.1796875,0.3203125,3.301588728084197,0.8059793676426915
0.03,-0.79833984,0.8283398,7.307603883454465,0.7351419571575157
0.96,0.8691406,0.09085935,25.362297093534803,0.999735449735459
-0.12,0.18811035,-0.30811036,-3.293887211335934,0.8196395823731922
0.68,1.3955078,-0.7155078,-8.778118636974279,0.8630468747447971
2.4,3.1933594,-0.7933593,-6.50204730820258,0.6931079420039636
3.4,3.0273438,0.37265635,3.048093000335164,0.6918893560217845
2.5,2.9101562,-0.41015625,-3.4567367409412944,0.7097901531454999
0.3,0.7519531,-0.4519531,-4.6634338226147785,0.8063929285117766
1.59,1.3095703,0.28042972,3.38402797614312,0.8584446532906205
4.2,3.96875,0.23124981,3.6516254571407076,0.9173321958085459
2.85,2.2695312,0.58046865,4.401319066927892,0.6414597417543734
3.7,3.3300781,0.36992192,3.3343128213970057,0.7462806778762836
3.21,2.9101562,0.2998438,3.8259153610846997,0.8733907361460903
2.96,2.2949219,0.66507816,6.1164962280475015,0.7562828781720436
2.26,1.96875,0.29125,3.3397670075983314,0.8432362704447037
3.07,2.7089844,0.36101556,3.849961770040793,0.8187470469563786
2.85,2.6152344,0.23476553,3.407135132142445,0.9021330551391353
4.36,4.0742188,0.28578138,3.01114776621462,0.8143265443747568
0.31,0.6694336,-0.3594336,-3.835741872033767,0.8189974615928537
3.3,2.7753906,0.5246093,4.614143227326193,0.7335375841600438
2.09,1.1708984,0.9191015,13.83145507808638,0.9089799070976462
1.99,2.6152344,-0.62523437,-3.568243427173291,0.3671178889264082
1.98,2.34375,-0.36374998,-3.139517136128792,0.7232890594244203
2.8,2.4804688,0.3195312,3.8833743782366312,0.8604422004476027
2.2,1.7402344,0.45976567,4.654281425750795,0.798852845418855
3.42,2.9941406,0.42585945,3.210778497305732,0.6373748039660391
3.7,3.3339844,0.36601567,3.0360748017374135,0.7004146877034569
0.97,0.7470703,0.22292972,3.0208075112707995,0.8877371899541641
3.47,3.0546875,0.41531253,4.935043693402951,0.8540130118731907
3.0,2.7011719,0.29882812,3.542410497260793,0.8533131254238351
1.4,1.2841797,0.11582029,32.32984228830338,0.9997354497354651
3.4,3.1230469,0.27695322,3.2651835441578494,0.8516991198411619
3.12,2.4335938,0.68640614,4.600492690486924,0.54111938509695
2.5,2.7636719,-0.26367188,-3.3241656245543356,0.8703094312919907
3.24,2.6582031,0.5817969,3.277805848190163,0.35058484541634605
0.95,1.390625,-0.440625,-4.233336198661216,0.7766845042096898
2.26,1.9521484,0.30785155,5.15091334697045,0.9263690680139303
3.3,2.6523438,0.6476562,5.419201161505271,0.7055818354135981
3.73,3.4433594,0.28664064,3.0149306434990586,0.8136767812671238
3.3,2.8476562,0.4523437,4.455239451639449,0.7875087343818757
-1.01,-0.7910156,-0.21898437,-61.126855069448865,0.9997354497354559
2.5,2.2480469,0.25195312,3.4546561396697557,0.8903582562213159
3.8,3.4453125,0.35468745,3.9670610106905615,0.8352217151041357
3.96,3.5664062,0.3935938,3.363595335000165,0.7177492685124055
3.4,3.0273438,0.37265635,3.098415154045328,0.7018162907803778
3.99,3.4277344,0.56226563,6.651920478046845,0.852722951784531
3.0,2.703125,0.296875,3.275267031261681,0.8306442624535713
3.4,3.1054688,0.29453135,3.9282454348488938,0.8841190888565938
3.4,3.125,0.2750001,4.69692236036032,0.9293381483033549
2.99,2.7050781,0.28492188,4.120466202048434,0.9014390248125219
-0.84,0.10534668,-0.94534665,-12.283920111500608,0.8779172500168029
3.7,3.0996094,0.6003907,5.3323150725143655,0.7386741596770957
3.8,3.4101562,0.3898437,3.75108231189689,0.7773544880155909
3.46,3.0957031,0.3642969,3.036893877719785,0.7033817704569766
1.5,1.7978516,-0.29785156,-3.039399528670187,0.8020432706705266
2.63,2.8398438,-0.20984364,-6.077173446180663,0.9754226854131348
4.06,3.7675781,0.29242182,3.806471429828605,0.8783476552792433
3.6,3.3066406,0.29335928,4.219729724520089,0.9003731317262944
3.61,3.0859375,0.5240624,4.864271017548497,0.760736443239043
4.0,3.4453125,0.5546875,3.1699625779755958,0.3688471096655499
3.8,3.1757812,0.6242187,3.554868666737963,0.3644166381567528
3.64,2.9570312,0.68296885,4.6711624164719385,0.5593457629901302
3.31,3.0625,0.24749994,3.3215896805066705,0.885553022277226
-1.42,-1.125,-0.29499996,-3.005603611891251,0.8014240789686076
3.31,2.6210938,0.6889062,4.848518918906925,0.583851746527802
3.94,3.5683594,0.37164068,4.6698416626647195,0.8694465736716871
2.4,1.9267578,0.47324228,6.55661550760019,0.8926124989926332
3.1,2.3261719,0.773828,5.655246787739386,0.6140492601198715
3.33,3.5195312,-0.18953133,-52.90539299055851,0.9997354497354619
1.54,2.6035156,-1.0635157,-10.227481006152155,0.777106961029345
2.3,2.7558594,-0.45585942,-3.1047130208206144,0.5556092258724736
1.5,1.9667969,-0.46679688,-3.698617790935483,0.6716605554893812
1.47,1.7714844,-0.30148435,-3.5305134351461653,0.8496858427550991
3.6,3.3222656,0.27773428,3.3970538053361867,0.862215549299641
-1.08,-0.69091797,-0.38908207,-3.987089538441977,0.8037016924760002
1.27,0.8642578,0.40574217,3.199937667288423,0.668591729422545
2.0,1.7285156,0.27148438,3.09840317962542,0.8417441010842611
2.16,1.7099609,0.45003915,3.659597657687225,0.688268998897346
3.27,2.8632812,0.40671873,3.842533393782604,0.7690600143512267
4.31,3.9492188,0.3607812,3.6582781772937403,0.7995156784284217
3.28,2.9453125,0.33468747,3.1055993803957014,0.7605944931782994
4.4,3.7265625,0.6734376,9.801032780984851,0.9026811160718501
2.39,2.0820312,0.30796885,4.67524088424614,0.9105558996638047
3.84,3.2539062,0.58609366,6.350675881016989,0.824434068726576
3.13,2.3925781,0.737422,5.200976435342453,0.5856107472241754
2.77,1.4355469,1.3344531,11.086203594421622,0.7013331499969487
0.48,1.1425781,-0.6625781,-6.696574095744083,0.7982029129421725
0.64,0.96191406,-0.32191408,-6.965704104365425,0.9559753431219398
1.89,1.3115234,0.57847655,5.114128513658847,0.7362610168226233
2.96,2.5898438,0.3701563,3.607475480292075,0.7829750948713481
1.08,1.6542969,-0.57429683,-5.802666283380696,0.7980872517930385
2.7,1.7402344,0.9597657,8.04040517401682,0.706288707369604
3.72,3.4003906,0.3196094,3.0422701671787227,0.772495690395858
2.7,1.9111328,0.78886724,4.825005942045967,0.4489915998634714
1.35,0.890625,0.45937502,4.069222485470913,0.7373012691961403
0.33,-0.14819336,0.47819337,3.4879239230279766,0.6125468591046446
3.3,3.03125,0.26874995,3.3684423716137677,0.8687846521131916
3.98,3.5351562,0.44484377,5.11265369757136,0.8439483527561721
4.38,4.0078125,0.3721876,4.0076468110248245,0.8222166686502779
1.7,1.3935547,0.30644536,4.02695831941112,0.880629250906521
1.16,0.9140625,0.24593747,4.4620245530571925,0.9373773319893163
2.3,2.9042969,-0.6042969,-6.381370475475839,0.8151502209213258
-1.48,-0.36938477,-1.1106153,-13.197436179038894,0.85401971249359
3.8,3.4726562,0.3273437,4.4872834416138145,0.8903049419493126
3.49,3.1542969,0.33570313,3.2702613944409293,0.7827839331802349
3.53,3.2128906,0.31710935,3.4570497333365586,0.8265585410343829
3.72,3.1914062,0.5285938,3.8010967076206077,0.6013678294656358
4.0,3.6640625,0.3359375,3.3040589131254987,0.7869078285770629
2.4,1.8681641,0.53183603,6.0429000859031765,0.8403346133211135
0.8,1.0332031,-0.23320311,-4.264325406075604,0.9383526944450657
3.0,2.6796875,0.3203125,3.476495849488978,0.8250111280311002
2.87,2.1992188,0.67078114,3.5694803841266594,0.2720563375791658
2.14,2.8222656,-0.6822655,-7.709613709851526,0.8385687168532104
3.76,3.3300781,0.42992187,3.176181429351241,0.6223282065500502
0.52,1.0644531,-0.54445314,-6.923954369848077,0.8725444610368364
-1.15,-0.66748047,-0.4825195,-4.344875091176187,0.7457732484415793
-0.04,1.7207031,-1.7607031,-32.23275738042365,0.9384931592066893
-0.09,-0.27514648,0.18514648,51.68141604230422,0.9997354497354496
3.02,2.6621094,0.3578906,4.1123651915460915,0.8438782765453593
3.5,3.109375,0.390625,3.779218987249036,0.7797773210142255
1.07,0.74902344,0.32097661,3.3313221736994065,0.8086362812190584
2.87,3.265625,-0.3956251,-3.394051633877091,0.7199233495384597
0.67,1.515625,-0.845625,-12.272494150928193,0.9021330551391354
3.99,3.6835938,0.30640626,3.0393674310825656,0.7905043819070486
0.21,0.68359375,-0.47359377,-5.332478128683113,0.8374077330426957
3.8,3.2675781,0.5324218,7.972803855062411,0.9080745781613768
4.5,4.1679688,0.33203125,3.2869808529855833,0.7896659132707199
4.35,3.8828125,0.4671874,5.172524992417713,0.8318398276694614
-0.2,0.28564453,-0.48564452,-5.378658689124738,0.831951322494592
4.01,3.6191406,0.3908596,4.718226793623436,0.8585411777519844
-0.96,-0.46435547,-0.4956445,-3.6731586115106825,0.6246751467708419
2.2,1.8896484,0.3103516,4.230530170398264,0.88906604400015
3.15,2.8457031,0.30429697,3.518536275229501,0.8458238206787387
4.21,3.4941406,0.7158594,3.7513460981316977,0.24936761031744303
2.8,2.484375,0.31562495,3.1664844936974044,0.7951980835209318
1.5,2.3105469,-0.8105469,-7.167437933889701,0.736382354029544
3.44,3.1933594,0.24664068,3.1426574966927046,0.8730357621301092
1.7,2.3144531,-0.6144531,-6.057923552063792,0.7879316007670221
3.24,3.0136719,0.22632813,3.414440032841286,0.9094300357733749
2.95,3.5898438,-0.6398437,-5.186616903922642,0.6862920352986314
3.89,3.1445312,0.74546885,7.142118686666384,0.7754303979799074
3.2,2.5078125,0.69218755,4.79738504132756,0.5708743256250602
4.12,3.7460938,0.37390614,4.834976455036612,0.8767228617256944
3.3,2.9941406,0.30585933,3.583287711054028,0.8498151290652194
4.3,3.9746094,0.32539082,4.053575324616912,0.8671748931336564
1.35,1.1777344,0.17226565,3.1133203739526567,0.9368903416739301
1.0,0.7260742,0.27392578,3.236321318868279,0.852324436207065
2.71,2.046875,0.66312504,7.349809607005829,0.8322027796556383
3.0,2.6328125,0.3671875,3.7363805306610867,0.8009236526921582
3.27,3.0195312,0.25046873,3.413534710259376,0.8890200635288664
3.97,3.5878906,0.3821094,4.159672327652093,0.8260584654537764
2.25,1.6826172,0.5673828,3.413847078644844,0.43060937410917105
1.88,1.2832031,0.5967969,6.059205104537532,0.8000286150598129
2.1,1.6142578,0.4857421,3.2643752123298726,0.5435876125310025
3.34,2.5644531,0.7755468,6.096288820281021,0.6663961700336237
1.29,1.0986328,0.19136715,3.23732734679479,0.9279709592286113
1.5,0.90527344,0.59472656,3.775288920236444,0.48845908864138154
0.05,0.37280273,-0.32280272,-3.2016546209035464,0.790457797489889
0.84,1.5830078,-0.74300784,-9.511169976735887,0.8742045326975476
4.14,3.5957031,0.54429674,4.034778013677505,0.6248730505399244
-0.69,1.0068359,-1.696836,-14.598443120452469,0.7215079896687236
3.5,3.0878906,0.41210938,3.146975046793136,0.6465040211139182
1.99,1.2363281,0.7536719,6.772473159238765,0.7447203877020798
3.02,2.7558594,0.2641406,3.981769694725295,0.9092881229439712
2.3,1.9511719,0.34882808,4.018980447799712,0.8447122599583892
-0.94,-0.5996094,-0.34039062,-9.001090954317506,0.970521121169948
3.74,3.109375,0.630625,6.539960143082152,0.8083370073430626
3.6,3.3261719,0.27382803,3.8697996264556673,0.8967892499959897
3.12,3.3867188,-0.26671886,-3.068902847035861,0.8443004796614577
2.47,2.96875,-0.49874997,-3.9313480202306352,0.6682362944841388
3.93,3.359375,0.57062507,3.911258924738359,0.5612525099681879
1.89,1.5478516,0.34214842,3.525358808028067,0.8058360841211277
2.28,1.8173828,0.46261716,3.215000974304233,0.5731971170161442
2.62,3.0019531,-0.38195324,-3.6123694356942253,0.7695471065608244
2.74,2.2265625,0.5134375,4.986978421142846,0.7815025885563363
4.1,3.2382812,0.86171865,6.8223082909371335,0.6711374682117448
3.5,2.9355469,0.5644531,3.8592735491472627,0.5590486001430438
2.16,1.7587891,0.40121102,3.599901401965557,0.7439583663476514
2.67,2.1113281,0.55867195,4.520953231182734,0.6852253174388182
0.4,1.0,-0.6,-7.174548791308573,0.8558351327672167
3.3,2.7246094,0.5753906,5.813979780477388,0.79810547362499
4.33,3.6484375,0.6815624,5.068731952126393,0.6273005818249264
2.2,1.7109375,0.48906255,5.270645941732897,0.8225209018545827
-1.01,-0.62158203,-0.38841796,-3.9968791150038845,0.805328369900401
3.21,2.7773438,0.4326563,5.422560598869385,0.8687729699889659
2.0,1.5380859,0.46191406,3.9361866637113834,0.7161315771013058
4.0,3.5976562,0.40234375,3.960221430766129,0.7872342750952949
3.9,3.5976562,0.30234385,3.4605394301857584,0.8426521734091014
3.61,3.1367188,0.47328115,5.270529247501109,0.8337827707134677
3.68,2.6191406,1.0608594,8.426612368972298,0.6732950257236138
2.93,2.5683594,0.3616407,3.295047152426051,0.7516996092818058
4.27,3.8125,0.45749998,3.3752185963748027,0.6212745955439927
3.12,2.1210938,0.99890614,5.003429515051857,0.17840104721271416
2.74,2.4101562,0.32984376,3.1639849030449216,0.7759763718872692
2.11,2.6816406,-0.57164073,-5.615987207117062,0.7864300242254001
2.77,2.4453125,0.32468748,4.921413461720092,0.9102783049941285
-0.49,0.06750488,-0.5575049,-7.635639509585199,0.8901114050125976
3.29,2.84375,0.44624996,3.2719335999045325,0.616563449741432
2.1,1.8369141,0.26308584,5.067096900988017,0.9444322741609337
4.04,3.6914062,0.3485937,3.7238853426642073,0.8193688761634286
3.8,2.6992188,1.1007812,10.464674393685202,0.7719150354376435
2.49,1.9863281,0.5036719,4.905586632832281,0.7827000602504129
-1.41,-0.75,-0.65999997,-4.254632120383817,0.5039677812913765
1.1,0.12939453,0.9706055,11.031107232344226,0.8404145235895485
2.0,1.7207031,0.27929688,5.383324949961118,0.9445148135708773
2.48,2.1621094,0.31789064,4.626001452039979,0.902660289359316
3.19,2.7226562,0.4673438,4.913645148586807,0.8135289170101622
3.8,2.9863281,0.8136718,6.32454354784905,0.6588178735075338
2.17,1.8554688,0.31453133,3.7817393353255673,0.8574094583678782
2.82,2.3613281,0.4586718,3.1345524590272404,0.5586337732492668
3.95,3.6171875,0.33281255,3.7991939486062143,0.8418160042872648
2.6,2.1621094,0.43789053,5.8012716395149955,0.8825560118732892
1.9,1.6269531,0.27304685,3.223602760661553,0.8521104815393243
1.5,1.2216797,0.2783203,5.718189343118796,0.951166389940577
3.6,3.1113281,0.48867178,3.2665446518793093,0.5386788044544824
1.51,2.0097656,-0.49976563,-4.593756927543747,0.7560263947675308
1.0,2.3515625,-1.3515625,-10.33482038726642,0.6474566814218383
2.4,1.9775391,0.42246103,4.655287242985717,0.8302434914040432
-0.88,-0.5546875,-0.3253125,-4.303884093388146,0.8822322321465096
2.93,2.6230469,0.3069532,3.5963987556624666,0.8498398416313097
2.3,1.9970703,0.30292964,3.963751492775018,0.8796026889137027
2.33,2.5917969,-0.26179695,-3.467543274088954,0.8825017284375598
3.37,2.5175781,0.85242176,7.173142169136028,0.7089039807047385
1.67,1.4257812,0.2442187,3.7370720580489505,0.9119679127067759
2.12,1.0556641,1.0643358,13.471574815639476,0.8713331369971768
3.08,2.7988281,0.2811718,3.0884698446911183,0.8291547630086571
0.49,0.79296875,-0.30296874,-4.5297511202002925,0.9077868094828441
4.5,4.125,0.375,4.678992938555721,0.8675951651926586
2.61,2.1972656,0.41273427,3.446789896375405,0.7044319225145396
1.66,1.6132812,0.046718717,13.040968536596214,0.9997354497354681
2.15,1.6806641,0.46933603,4.335323578299439,0.7584145087614071
3.63,2.6269531,1.003047,8.28429590649955,0.6978118434749717
3.72,3.3789062,0.34109378,3.637626908586349,0.8187586132169943
2.36,2.3007812,0.059218645,16.530173414093635,0.9997354497354415
2.48,2.1640625,0.31593752,4.096886101271701,0.877414045069397
1.0,1.5087891,-0.50878906,-3.094919576090661,0.4429131781303751
-1.33,-0.9350586,-0.39494145,-3.007403455659171,0.6445093931354607
4.07,3.4726562,0.5973439,4.332182394739355,0.608094354802705
4.28,3.7988281,0.48117208,6.136322303678553,0.8732550656679656
3.66,3.0761719,0.5838282,3.788380752854449,0.5104365373858076
2.68,2.4082031,0.27179694,3.077739972762673,0.839242453508273
0.02,0.50878906,-0.48878905,-5.590459882351653,0.8424225904458342
1.28,0.99560547,0.2843945,3.1050096837671117,0.8270730967199902
4.48,4.1757812,0.30421877,3.0070675225747707,0.7890246397442272
2.19,1.8652344,0.32476568,3.1056521641138986,0.7745860833195194
0.64,1.6972656,-1.0572656,-11.397778771876647,0.8226325682215672
1.69,1.4199219,0.27007818,3.422931839459506,0.8716698832483529
3.4,2.9902344,0.40976572,3.749893033870639,0.7538614847193519
3.22,2.7988281,0.4211719,3.4742104899012958,0.6970627931882047
2.6,2.4023438,0.19765615,3.0941126555024105,0.9158809174198232
2.24,1.8701172,0.36988282,5.532436270499372,0.9078614076577788
1.05,1.1591797,-0.109179735,-30.476211555691346,0.9997354497354679
4.4,3.9726562,0.42734385,3.6121749298918227,0.7114882886324975
3.95,3.4765625,0.47343755,3.957483427668005,0.7049923523278431
-0.9,-0.5410156,-0.35898435,-3.9777392560469296,0.8321101273864911
-1.27,-0.4230957,-0.8469043,-8.16728988063513,0.7783545601566235
2.9,2.1953125,0.7046876,3.8809621946710173,0.32038881661676
4.3,2.9101562,1.389844,11.072056329223441,0.6751958341434872
2.1,1.859375,0.2406249,4.2688591592433225,0.9345056880150657
4.13,3.5019531,0.628047,7.840266546442173,0.8677277598473438
3.15,2.5996094,0.5503907,3.2703437385720338,0.416149725945412
1.83,1.0576172,0.77238286,4.5434714261252624,0.40428884029611906
-0.7,-0.2890625,-0.4109375,-3.4188116016708583,0.7021845161615616
3.5,3.203125,0.296875,3.164032346288725,0.8185272115812571
3.58,2.703125,0.8768749,5.486865711123688,0.47353109334632915
4.42,4.0585938,0.36140633,3.2773190549312097,0.7493312803922901
3.9,3.453125,0.4468751,3.4296476884731697,0.6500392223473194
1.39,1.2490234,0.14097655,39.35190994878745,0.9997354497354684
3.07,2.6738281,0.3961718,4.6646696198290805,0.8513135324604746
2.53,1.8994141,0.6305859,4.181844791150617,0.5312958580270898
-0.76,-0.5048828,-0.25511718,-3.2141392742228176,0.8701338070894455
3.56,2.7382812,0.8217187,6.688881139421071,0.6889104206128515
0.29,0.59716797,-0.30716798,-3.1189151289426778,0.8000640691135452
3.14,2.7832031,0.35679698,3.087016232665948,0.7246338194020379
3.84,3.4570312,0.38296866,3.3797635072195584,0.7353329096148117
1.4,0.7026367,0.69736326,7.790388432466479,0.8348243645111605
3.1,2.9140625,0.1859374,3.026805161451371,0.9222123439129324
2.72,2.2363281,0.4836719,6.053717145166919,0.8684158565143352
2.6,2.375,0.2249999,3.118497502757965,0.8926950010302889
2.51,2.5390625,-0.02906251,-8.112450423861834,0.9997354497354602
-1.5,-1.2109375,-0.2890625,-3.9775088211127527,0.8911302329233258
2.03,1.4277344,0.6022656,3.719312506302638,0.4594985569613035
0.9,1.0888672,-0.18886721,-4.549433351035893,0.9644741392080892
2.57,2.21875,0.35124993,4.0909437412899345,0.8480391988976332
1.08,0.63183594,0.4481641,3.7823876136870824,0.7106069065050481
3.17,2.6855469,0.4844532,3.071148928894242,0.4870819367023168
2.9,1.8535156,1.0464845,10.244040892681511,0.7848858113891485
4.13,3.1816406,0.9483595,6.750443931288148,0.5931564759879803
1.16,0.7944336,0.36556637,3.174302476852217,0.7266104240546597
3.68,3.4667969,0.21320319,3.4706546674878047,0.9222123439129291
2.68,2.5878906,0.09210944,25.711244201581547,0.9997354497354497
1.75,1.4628906,0.28710938,4.807058692405353,0.9264670505809467
3.72,3.3789062,0.34109378,4.0916889675212165,0.8567520360134832
3.34,2.7851562,0.55484366,5.987263731457622,0.8229766428037234
1.83,1.6533203,0.17667973,3.2368964088562335,0.9385867696287097
3.87,3.2578125,0.6121874,3.972501949953905,0.5104617818575741
3.18,2.5996094,0.5803907,4.166068309797463,0.5999316529574523
3.4,3.0839844,0.31601572,3.739407730976611,0.8527830487955161
0.7,0.51464844,0.18535155,51.73865881009594,0.9997354497354701
3.3,3.0,0.29999995,3.190508532030565,0.8177495377280231
3.1,2.7539062,0.34609365,4.005843033890055,0.8461329929604209
1.87,1.4755859,0.39441407,9.500645977668515,0.9644741392080911
2.82,2.3828125,0.43718743,4.837407680523777,0.8316333588561152
1.99,1.7607422,0.22925782,3.148507943294008,0.8907088927798077
1.46,1.171875,0.28812504,3.2916462455695354,0.842063766072211
3.08,2.7851562,0.29484367,3.2044321806863723,0.8254870956156762
2.5,2.8769531,-0.37695312,-4.044465075457439,0.8209399898416379
2.9,3.4277344,-0.5277343,-4.664882702125199,0.7361875771744367
2.6,2.1445312,0.45546865,3.2443986861838647,0.5937488133909299
